,,,
IBEX 35® BuyWrite,"1.259,00","1.259,00","1.259,00"
IBEX 35® BuyWrite,"1.259,00","1.259,00","1.259,00"
IBEX 35® PutWrite,"1.259,00","1.259,00","1.259,00"
IBEX 35® PutWrite,"1.259,00","1.259,00","1.259,00"
IBEX 35® PutWrite,"1.281,77","1.259,00","1.259,00"
IBEX 35® PutWrite,"1.281,77","1.259,00","1.259,00"
IBEX 35® PutWrite,"1.281,77","1.281,77","1.259,00"
IBEX 35® PutWrite,"1.281,77","1.281,77","1.281,77"
IBEX 35® PutWrite,"1.281,77","1.281,77","1.281,77"
IBEX 35® PutWrite,"1.281,77","1.281,77","1.281,77"
IBEX 35® PutWrite,"1.281,77","1.281,77","1.281,77"
IBEX 35® Protective Put,"1.281,77","1.281,77","1.281,77"
IBEX 35® Protective Put,"1.281,77","1.281,77","1.281,77"
IBEX 35® Protective Put,"565,82","1.281,77","1.281,77"
IBEX 35® Protective Put,"565,82","1.281,77","1.281,77"
IBEX 35® Protective Put,"565,82","565,82","1.281,77"
IBEX 35® Protective Put,"565,82","565,82","565,82"
IBEX 35® Protective Put,"565,82","565,82","565,82"
IBEX 35® Protective Put,"565,82","565,82","565,82"
IBEX 35® Protective Put,"565,82","565,82","565,82"
IBEX 35® Venta de Strangle,"565,82","565,82","565,82"
IBEX 35® Venta de Strangle,"565,82","565,82","565,82"
IBEX 35® Venta de Strangle,"1.617,33","565,82","565,82"
IBEX 35® Venta de Strangle,"1.617,33","565,82","565,82"
IBEX 35® Venta de Strangle,"1.617,33","1.617,33","565,82"
IBEX 35® Venta de Strangle,"1.617,33","1.617,33","1.617,33"
IBEX 35® Venta de Strangle,"1.617,33","1.617,33","1.617,33"
IBEX 35® Venta de Strangle,"1.617,33","1.617,33","1.617,33"
IBEX 35® Venta de Strangle,"1.617,33","1.617,33","1.617,33"
IBEX TOP Dividendo® Rentabilidad,"1.617,33","1.617,33","1.617,33"
IBEX TOP Dividendo® Rentabilidad,"1.617,33","1.617,33","1.617,33"
IBEX TOP Dividendo® Rentabilidad,"4.576,50","1.617,33","1.617,33"
IBEX TOP Dividendo® Rentabilidad,"4.576,50","1.617,33","1.617,33"
IBEX TOP Dividendo® Rentabilidad,"4.576,50","4.646,10","1.617,33"
IBEX TOP Dividendo® Rentabilidad,"4.576,50","4.646,10","4.570,40"
IBEX TOP Dividendo® Rentabilidad,"4.576,50","4.646,10","4.570,40"
IBEX TOP Dividendo® Rentabilidad,"4.576,50","4.646,10","4.570,40"
IBEX TOP Dividendo® Rentabilidad,"4.576,50","4.646,10","4.570,40"
IBEX TOP Dividendo® Rentabilidad Neta,"4.576,50","4.646,10","4.570,40"
IBEX TOP Dividendo® Rentabilidad Neta,"4.576,50","4.646,10","4.570,40"
IBEX TOP Dividendo® Rentabilidad Neta,"3.814,50","4.646,10","4.570,40"
IBEX TOP Dividendo® Rentabilidad Neta,"3.814,50","4.646,10","4.570,40"
IBEX TOP Dividendo® Rentabilidad Neta,"3.814,50","3.872,50","4.570,40"
IBEX TOP Dividendo® Rentabilidad Neta,"3.814,50","3.872,50","3.809,40"
IBEX TOP Dividendo® Rentabilidad Neta,"3.814,50","3.872,50","3.809,40"
IBEX TOP Dividendo® Rentabilidad Neta,"3.814,50","3.872,50","3.809,40"
IBEX TOP Dividendo® Rentabilidad Neta,"3.814,50","3.872,50","3.809,40"
IBEX MEDIUM CAP® con Dividendos,"3.814,50","3.872,50","3.809,40"
IBEX MEDIUM CAP® con Dividendos,"3.814,50","3.872,50","3.809,40"
IBEX MEDIUM CAP® con Dividendos,"11.660,60","3.872,50","3.809,40"
IBEX MEDIUM CAP® con Dividendos,"11.660,60","3.872,50","3.809,40"
IBEX MEDIUM CAP® con Dividendos,"11.660,60","11.692,20","3.809,40"
IBEX MEDIUM CAP® con Dividendos,"11.660,60","11.692,20","11.568,40"
IBEX MEDIUM CAP® con Dividendos,"11.660,60","11.692,20","11.568,40"
IBEX MEDIUM CAP® con Dividendos,"11.660,60","11.692,20","11.568,40"
IBEX MEDIUM CAP® con Dividendos,"11.660,60","11.692,20","11.568,40"
IBEX MEDIUM CAP® con Dividendos Netos,"11.660,60","11.692,20","11.568,40"
IBEX MEDIUM CAP® con Dividendos Netos,"11.660,60","11.692,20","11.568,40"
IBEX MEDIUM CAP® con Dividendos Netos,"10.873,10","11.692,20","11.568,40"
IBEX MEDIUM CAP® con Dividendos Netos,"10.873,10","11.692,20","11.568,40"
IBEX MEDIUM CAP® con Dividendos Netos,"10.873,10","10.902,50","11.568,40"
IBEX MEDIUM CAP® con Dividendos Netos,"10.873,10","10.902,50","10.787,10"
IBEX MEDIUM CAP® con Dividendos Netos,"10.873,10","10.902,50","10.787,10"
IBEX MEDIUM CAP® con Dividendos Netos,"10.873,10","10.902,50","10.787,10"
IBEX MEDIUM CAP® con Dividendos Netos,"10.873,10","10.902,50","10.787,10"
IBEX SMALL CAP® con Dividendos,"10.873,10","10.902,50","10.787,10"
IBEX SMALL CAP® con Dividendos,"10.873,10","10.902,50","10.787,10"
IBEX SMALL CAP® con Dividendos,"9.649,00","10.902,50","10.787,10"
IBEX SMALL CAP® con Dividendos,"9.649,00","10.902,50","10.787,10"
IBEX SMALL CAP® con Dividendos,"9.649,00","9.697,40","10.787,10"
IBEX SMALL CAP® con Dividendos,"9.649,00","9.697,40","9.575,10"
IBEX SMALL CAP® con Dividendos,"9.649,00","9.697,40","9.575,10"
IBEX SMALL CAP® con Dividendos,"9.649,00","9.697,40","9.575,10"
IBEX SMALL CAP® con Dividendos,"9.649,00","9.697,40","9.575,10"
IBEX SMALL CAP® con Dividendos Netos,"9.649,00","9.697,40","9.575,10"
IBEX SMALL CAP® con Dividendos Netos,"9.649,00","9.697,40","9.575,10"
IBEX SMALL CAP® con Dividendos Netos,"9.307,50","9.697,40","9.575,10"
IBEX SMALL CAP® con Dividendos Netos,"9.307,50","9.697,40","9.575,10"
IBEX SMALL CAP® con Dividendos Netos,"9.307,50","9.354,20","9.575,10"
IBEX SMALL CAP® con Dividendos Netos,"9.307,50","9.354,20","9.236,20"
IBEX SMALL CAP® con Dividendos Netos,"9.307,50","9.354,20","9.236,20"
IBEX SMALL CAP® con Dividendos Netos,"9.307,50","9.354,20","9.236,20"
IBEX SMALL CAP® con Dividendos Netos,"9.307,50","9.354,20","9.236,20"
IBEX Growth Market® 15,"9.307,50","9.354,20","9.236,20"
IBEX Growth Market® 15,"9.307,50","9.354,20","9.236,20"
IBEX Growth Market® 15,"2.104,60","9.354,20","9.236,20"
IBEX Growth Market® 15,"2.104,60","9.354,20","9.236,20"
IBEX Growth Market® 15,"2.104,60","2.116,50","9.236,20"
IBEX Growth Market® 15,"2.104,60","2.116,50","2.095,90"
IBEX Growth Market® 15,"2.104,60","2.116,50","2.095,90"
IBEX Growth Market® 15,"2.104,60","2.116,50","2.095,90"
IBEX Growth Market® 15,"2.104,60","2.116,50","2.095,90"
IBEX Growth Market® All Share,"2.104,60","2.116,50","2.095,90"
IBEX Growth Market® All Share,"2.104,60","2.116,50","2.095,90"
IBEX Growth Market® All Share,"1.690,30","2.116,50","2.095,90"
IBEX Growth Market® All Share,"1.690,30","2.116,50","2.095,90"
IBEX Growth Market® All Share,"1.690,30","1.698,00","2.095,90"
IBEX Growth Market® All Share,"1.690,30","1.698,00","1.678,40"
IBEX Growth Market® All Share,"1.690,30","1.698,00","1.678,40"
IBEX Growth Market® All Share,"1.690,30","1.698,00","1.678,40"
IBEX Growth Market® All Share,"1.690,30","1.698,00","1.678,40"
FTSE4Good IBEX,"1.690,30","1.698,00","1.678,40"
FTSE4Good IBEX,"1.690,30","1.698,00","1.678,40"
FTSE4Good IBEX,"6.973,80","1.698,00","1.678,40"
FTSE4Good IBEX,"6.973,80","1.698,00","1.678,40"
FTSE4Good IBEX,"6.973,80","7.051,40","1.678,40"
FTSE4Good IBEX,"6.973,80","7.051,40","6.942,90"
FTSE4Good IBEX,"6.973,80","7.051,40","6.942,90"
FTSE4Good IBEX,"6.973,80","7.051,40","6.942,90"
FTSE4Good IBEX,"6.973,80","7.051,40","6.942,90"
FTSE4Good IBEX Total Return,"6.973,80","7.051,40","6.942,90"
FTSE4Good IBEX Total Return,"6.973,80","7.051,40","6.942,90"
FTSE4Good IBEX Total Return,"15.267,00","7.051,40","6.942,90"
FTSE4Good IBEX Total Return,"15.267,00","7.051,40","6.942,90"
FTSE4Good IBEX Total Return,"15.267,00","15.436,80","6.942,90"
FTSE4Good IBEX Total Return,"15.267,00","15.436,80","15.199,20"
FTSE4Good IBEX Total Return,"15.267,00","15.436,80","15.199,20"
FTSE4Good IBEX Total Return,"15.267,00","15.436,80","15.199,20"
FTSE4Good IBEX Total Return,"15.267,00","15.436,80","15.199,20"
FTSE4Good IBEX Net Return,"15.267,00","15.436,80","15.199,20"
FTSE4Good IBEX Net Return,"15.267,00","15.436,80","15.199,20"
FTSE4Good IBEX Net Return,"13.557,10","15.436,80","15.199,20"
FTSE4Good IBEX Net Return,"13.557,10","15.436,80","15.199,20"
FTSE4Good IBEX Net Return,"13.557,10","13.708,00","15.199,20"
FTSE4Good IBEX Net Return,"13.557,10","13.708,00","13.497,00"
FTSE4Good IBEX Net Return,"13.557,10","13.708,00","13.497,00"
FTSE4Good IBEX Net Return,"13.557,10","13.708,00","13.497,00"
FTSE4Good IBEX Net Return,"13.557,10","13.708,00","13.497,00"
FTSE Latibex All Share,"13.557,10","13.708,00","13.497,00"
FTSE Latibex All Share,"13.557,10","13.708,00","13.497,00"
FTSE Latibex All Share,"1.538,10","13.708,00","13.497,00"
FTSE Latibex All Share,"1.538,10","13.708,00","13.497,00"
FTSE Latibex All Share,"1.538,10","1.538,10","13.497,00"
FTSE Latibex All Share,"1.538,10","1.538,10","1.523,90"
FTSE Latibex All Share,"1.538,10","1.538,10","1.523,90"
FTSE Latibex All Share,"1.538,10","1.538,10","1.523,90"
FTSE Latibex All Share,"1.538,10","1.538,10","1.523,90"
FTSE Latibex TOP,"1.538,10","1.538,10","1.523,90"
FTSE Latibex TOP,"1.538,10","1.538,10","1.523,90"
FTSE Latibex TOP,"3.672,20","1.538,10","1.523,90"
FTSE Latibex TOP,"3.672,20","1.538,10","1.523,90"
FTSE Latibex TOP,"3.672,20","3.672,20","1.523,90"
FTSE Latibex TOP,"3.672,20","3.672,20","3.626,50"
FTSE Latibex TOP,"3.672,20","3.672,20","3.626,50"
FTSE Latibex TOP,"3.672,20","3.672,20","3.626,50"
FTSE Latibex TOP,"3.672,20","3.672,20","3.626,50"
FTSE Latibex BRASIL,"3.672,20","3.672,20","3.626,50"
FTSE Latibex BRASIL,"3.672,20","3.672,20","3.626,50"
FTSE Latibex BRASIL,"7.910,30","3.672,20","3.626,50"
FTSE Latibex BRASIL,"7.910,30","3.672,20","3.626,50"
FTSE Latibex BRASIL,"7.910,30","7.910,30","3.626,50"
FTSE Latibex BRASIL,"7.910,30","7.910,30","7.776,10"
FTSE Latibex BRASIL,"7.910,30","7.910,30","7.776,10"
FTSE Latibex BRASIL,"7.910,30","7.910,30","7.776,10"
FTSE Latibex BRASIL,"7.910,30","7.910,30","7.776,10"
I.G.B.M.,"7.910,30","7.910,30","7.776,10"
I.G.B.M.,"7.910,30","7.910,30","7.776,10"
I.G.B.M.,"677,15","7.910,30","7.776,10"
I.G.B.M.,"677,15","7.910,30","7.776,10"
I.G.B.M.,"677,15","683,99","7.776,10"
I.G.B.M.,"677,15","683,99","673,45"
I.G.B.M.,"677,15","683,99","673,45"
I.G.B.M.,"677,15","683,99","673,45"
I.G.B.M.,"677,15","683,99","673,45"
I.G.B.M. Total,"677,15","683,99","673,45"
I.G.B.M. Total,"677,15","683,99","673,45"
I.G.B.M. Total,"2.850,83","683,99","673,45"
I.G.B.M. Total,"2.850,83","683,99","673,45"
I.G.B.M. Total,"2.850,83","2.850,83","673,45"
I.G.B.M. Total,"2.850,83","2.850,83","2.850,83"
I.G.B.M. Total,"2.850,83","2.850,83","2.850,83"
I.G.B.M. Total,"2.850,83","2.850,83","2.850,83"
I.G.B.M. Total,"2.850,83","2.850,83","2.850,83"
BCN GLOBAL 100 (Base 1986),"2.850,83","2.850,83","2.850,83"
BCN GLOBAL 100 (Base 1986),"2.850,83","2.850,83","2.850,83"
BCN GLOBAL 100 (Base 1986),"492,81","2.850,83","2.850,83"
BCN GLOBAL 100 (Base 1986),"492,81","2.850,83","2.850,83"
BCN GLOBAL 100 (Base 1986),"492,81","499,40","2.850,83"
BCN GLOBAL 100 (Base 1986),"492,81","499,40","491,12"
BCN GLOBAL 100 (Base 1986),"492,81","499,40","491,12"
BCN GLOBAL 100 (Base 1986),"492,81","499,40","491,12"
BCN GLOBAL 100 (Base 1986),"492,81","499,40","491,12"
BCN GLOBAL 100 (Base 1963),"492,81","499,40","491,12"
BCN GLOBAL 100 (Base 1963),"492,81","499,40","491,12"
BCN GLOBAL 100 (Base 1963),"1.266,60","499,40","491,12"
BCN GLOBAL 100 (Base 1963),"1.266,60","499,40","491,12"
BCN GLOBAL 100 (Base 1963),"1.266,60","1.283,55","491,12"
BCN GLOBAL 100 (Base 1963),"1.266,60","1.283,55","1.262,28"
BCN GLOBAL 100 (Base 1963),"1.266,60","1.283,55","1.262,28"
BCN GLOBAL 100 (Base 1963),"1.266,60","1.283,55","1.262,28"
BCN GLOBAL 100 (Base 1963),"1.266,60","1.283,55","1.262,28"
BCN MID 50,"1.266,60","1.283,55","1.262,28"
BCN MID 50,"1.266,60","1.283,55","1.262,28"
BCN MID 50,"19.133,12","1.283,55","1.262,28"
BCN MID 50,"19.133,12","1.283,55","1.262,28"
BCN MID 50,"19.133,12","19.271,69","1.262,28"
BCN MID 50,"19.133,12","19.271,69","19.055,24"
BCN MID 50,"19.133,12","19.271,69","19.055,24"
BCN MID 50,"19.133,12","19.271,69","19.055,24"
BCN MID 50,"19.133,12","19.271,69","19.055,24"
BCN PROFIT-30,"19.133,12","19.271,69","19.055,24"
BCN PROFIT-30,"19.133,12","19.271,69","19.055,24"
BCN PROFIT-30,"8.390,44","19.271,69","19.055,24"
BCN PROFIT-30,"8.390,44","19.271,69","19.055,24"
BCN PROFIT-30,"8.390,44","8.470,60","19.055,24"
BCN PROFIT-30,"8.390,44","8.470,60","8.362,78"
BCN PROFIT-30,"8.390,44","8.470,60","8.362,78"
BCN PROFIT-30,"8.390,44","8.470,60","8.362,78"
BCN PROFIT-30,"8.390,44","8.470,60","8.362,78"
BCN ROE-30,"8.390,44","8.470,60","8.362,78"
BCN ROE-30,"8.390,44","8.470,60","8.362,78"
BCN ROE-30,"14.838,24","8.470,60","8.362,78"
BCN ROE-30,"14.838,24","8.470,60","8.362,78"
BCN ROE-30,"14.838,24","14.908,78","8.362,78"
BCN ROE-30,"14.838,24","14.908,78","14.763,53"
BCN ROE-30,"14.838,24","14.908,78","14.763,53"
BCN ROE-30,"14.838,24","14.908,78","14.763,53"
BCN ROE-30,"14.838,24","14.908,78","14.763,53"
BCN PER-30,"14.838,24","14.908,78","14.763,53"
BCN PER-30,"14.838,24","14.908,78","14.763,53"
BCN PER-30,"12.767,75","14.908,78","14.763,53"
BCN PER-30,"12.767,75","14.908,78","14.763,53"
BCN PER-30,"12.767,75","12.941,50","14.763,53"
BCN PER-30,"12.767,75","12.941,50","12.736,95"
BCN PER-30,"12.767,75","12.941,50","12.736,95"
BCN PER-30,"12.767,75","12.941,50","12.736,95"
BCN PER-30,"12.767,75","12.941,50","12.736,95"
BCN INDEXCAT,"12.767,75","12.941,50","12.736,95"
BCN INDEXCAT,"12.767,75","12.941,50","12.736,95"
BCN INDEXCAT,"17.072,93","12.941,50","12.736,95"
BCN INDEXCAT,"17.072,93","12.941,50","12.736,95"
BCN INDEXCAT,"17.072,93","17.193,28","12.736,95"
BCN INDEXCAT,"17.072,93","17.193,28","17.023,83"
BCN INDEXCAT,"17.072,93","17.193,28","17.023,83"
BCN INDEXCAT,"17.072,93","17.193,28","17.023,83"
BCN INDEXCAT,"17.072,93","17.193,28","17.023,83"
BILBAO,"17.072,93","17.193,28","17.023,83"
BILBAO,"17.072,93","17.193,28","17.023,83"
BILBAO,"1.104,28","17.193,28","17.023,83"
BILBAO,"1.104,28","17.193,28","17.023,83"
BILBAO,"1.104,28","1.113,31","17.023,83"
BILBAO,"1.104,28","1.113,31","1.097,34"
BILBAO,"1.104,28","1.113,31","1.097,34"
BILBAO,"1.104,28","1.113,31","1.097,34"
BILBAO,"1.104,28","1.113,31","1.097,34"
VALENCIA,"1.104,28","1.113,31","1.097,34"
VALENCIA,"1.104,28","1.113,31","1.097,34"
VALENCIA,"900,58","1.113,31","1.097,34"
VALENCIA,"900,58","1.113,31","1.097,34"
VALENCIA,"900,58","912,49","1.097,34"
VALENCIA,"900,58","912,49","897,41"
VALENCIA,"900,58","912,49","897,41"
VALENCIA,"900,58","912,49","897,41"
VALENCIA,"900,58","912,49","897,41"
Índice TEF Apalancado X3,"900,58","912,49","897,41"
Índice TEF Apalancado X3,"900,58","912,49","897,41"
Índice TEF Apalancado X3,"94,40","912,49","897,41"
Índice TEF Apalancado X3,"94,40","912,49","897,41"
Índice TEF Apalancado X3,"94,40","108,50","897,41"
Índice TEF Apalancado X3,"94,40","108,50","94,40"
Índice TEF Apalancado X3,"94,40","108,50","94,40"
Índice TEF Apalancado X3,"94,40","108,50","94,40"
Índice TEF Apalancado X3,"94,40","108,50","94,40"
Índice SAN Apalancado X3,"94,40","108,50","94,40"
Índice SAN Apalancado X3,"94,40","108,50","94,40"
Índice SAN Apalancado X3,"87,90","108,50","94,40"
Índice SAN Apalancado X3,"87,90","108,50","94,40"
Índice SAN Apalancado X3,"87,90","99,10","94,40"
Índice SAN Apalancado X3,"87,90","99,10","86,60"
Índice SAN Apalancado X3,"87,90","99,10","86,60"
Índice SAN Apalancado X3,"87,90","99,10","86,60"
Índice SAN Apalancado X3,"87,90","99,10","86,60"
Índice BBVA Apalancado X3,"87,90","99,10","86,60"
Índice BBVA Apalancado X3,"87,90","99,10","86,60"
Índice BBVA Apalancado X3,"78,10","99,10","86,60"
Índice BBVA Apalancado X3,"78,10","99,10","86,60"
Índice BBVA Apalancado X3,"78,10","91,50","86,60"
Índice BBVA Apalancado X3,"78,10","91,50","77,70"
Índice BBVA Apalancado X3,"78,10","91,50","77,70"
Índice BBVA Apalancado X3,"78,10","91,50","77,70"
Índice BBVA Apalancado X3,"78,10","91,50","77,70"
Índice ITX Apalancado X3,"78,10","91,50","77,70"
Índice ITX Apalancado X3,"78,10","91,50","77,70"
Índice ITX Apalancado X3,"2.204,30","91,50","77,70"
Índice ITX Apalancado X3,"2.204,30","91,50","77,70"
Índice ITX Apalancado X3,"2.204,30","2.229,90","77,70"
Índice ITX Apalancado X3,"2.204,30","2.229,90","2.079,00"
Índice ITX Apalancado X3,"2.204,30","2.229,90","2.079,00"
Índice ITX Apalancado X3,"2.204,30","2.229,90","2.079,00"
Índice ITX Apalancado X3,"2.204,30","2.229,90","2.079,00"
Índice TEF Apalancado X5,"2.204,30","2.229,90","2.079,00"
Índice TEF Apalancado X5,"2.204,30","2.229,90","2.079,00"
Índice TEF Apalancado X5,"77,70","2.229,90","2.079,00"
Índice TEF Apalancado X5,"77,70","2.229,90","2.079,00"
Índice TEF Apalancado X5,"77,70","98,60","2.079,00"
Índice TEF Apalancado X5,"77,70","98,60","77,70"
Índice TEF Apalancado X5,"77,70","98,60","77,70"
Índice TEF Apalancado X5,"77,70","98,60","77,70"
Índice TEF Apalancado X5,"77,70","98,60","77,70"
Índice SAN Apalancado X5,"77,70","98,60","77,70"
Índice SAN Apalancado X5,"77,70","98,60","77,70"
Índice SAN Apalancado X5,"289,80","98,60","77,70"
Índice SAN Apalancado X5,"289,80","98,60","77,70"
Índice SAN Apalancado X5,"289,80","354,50","77,70"
Índice SAN Apalancado X5,"289,80","354,50","282,30"
Índice SAN Apalancado X5,"289,80","354,50","282,30"
Índice SAN Apalancado X5,"289,80","354,50","282,30"
Índice SAN Apalancado X5,"289,80","354,50","282,30"
Índice BBVA Apalancado X5,"289,80","354,50","282,30"
Índice BBVA Apalancado X5,"289,80","354,50","282,30"
Índice BBVA Apalancado X5,"37,10","354,50","282,30"
Índice BBVA Apalancado X5,"37,10","354,50","282,30"
Índice BBVA Apalancado X5,"37,10","48,50","282,30"
Índice BBVA Apalancado X5,"37,10","48,50","36,80"
Índice BBVA Apalancado X5,"37,10","48,50","36,80"
Índice BBVA Apalancado X5,"37,10","48,50","36,80"
Índice BBVA Apalancado X5,"37,10","48,50","36,80"
Índice ITX Apalancado X5,"37,10","48,50","36,80"
Índice ITX Apalancado X5,"37,10","48,50","36,80"
Índice ITX Apalancado X5,"132,40","48,50","36,80"
Índice ITX Apalancado X5,"132,40","48,50","36,80"
Índice ITX Apalancado X5,"132,40","135,00","36,80"
Índice ITX Apalancado X5,"132,40","135,00","119,90"
Índice ITX Apalancado X5,"132,40","135,00","119,90"
Índice ITX Apalancado X5,"132,40","135,00","119,90"
Índice ITX Apalancado X5,"132,40","135,00","119,90"
Índice TEF Inverso X3,"132,40","135,00","119,90"
Índice TEF Inverso X3,"132,40","135,00","119,90"
Índice TEF Inverso X3,"8.636,20","135,00","119,90"
Índice TEF Inverso X3,"8.636,20","135,00","119,90"
Índice TEF Inverso X3,"8.636,20","8.636,20","119,90"
Índice TEF Inverso X3,"8.636,20","8.636,20","7.589,30"
Índice TEF Inverso X3,"8.636,20","8.636,20","7.589,30"
Índice TEF Inverso X3,"8.636,20","8.636,20","7.589,30"
Índice TEF Inverso X3,"8.636,20","8.636,20","7.589,30"
Índice SAN Inverso X3,"8.636,20","8.636,20","7.589,30"
Índice SAN Inverso X3,"8.636,20","8.636,20","7.589,30"
Índice SAN Inverso X3,"906,60","8.636,20","7.589,30"
Índice SAN Inverso X3,"906,60","8.636,20","7.589,30"
Índice SAN Inverso X3,"906,60","918,20","7.589,30"
Índice SAN Inverso X3,"906,60","918,20","806,70"
Índice SAN Inverso X3,"906,60","918,20","806,70"
Índice SAN Inverso X3,"906,60","918,20","806,70"
Índice SAN Inverso X3,"906,60","918,20","806,70"
Índice BBVA Inverso X3,"906,60","918,20","806,70"
Índice BBVA Inverso X3,"906,60","918,20","806,70"
Índice BBVA Inverso X3,"1.321,30","918,20","806,70"
Índice BBVA Inverso X3,"1.321,30","918,20","806,70"
Índice BBVA Inverso X3,"1.321,30","1.327,00","806,70"
Índice BBVA Inverso X3,"1.321,30","1.327,00","1.130,30"
Índice BBVA Inverso X3,"1.321,30","1.327,00","1.130,30"
Índice BBVA Inverso X3,"1.321,30","1.327,00","1.130,30"
Índice BBVA Inverso X3,"1.321,30","1.327,00","1.130,30"
Índice ITX Inverso X3,"1.321,30","1.327,00","1.130,30"
Índice ITX Inverso X3,"1.321,30","1.327,00","1.130,30"
Índice ITX Inverso X3,"916,80","1.327,00","1.130,30"
Índice ITX Inverso X3,"916,80","1.327,00","1.130,30"
Índice ITX Inverso X3,"916,80","969,00","1.130,30"
Índice ITX Inverso X3,"916,80","969,00","906,20"
Índice ITX Inverso X3,"916,80","969,00","906,20"
Índice ITX Inverso X3,"916,80","969,00","906,20"
Índice ITX Inverso X3,"916,80","969,00","906,20"
Índice TEF Inverso X5,"916,80","969,00","906,20"
Índice TEF Inverso X5,"916,80","969,00","906,20"
Índice TEF Inverso X5,"1.146,60","969,00","906,20"
Índice TEF Inverso X5,"1.146,60","969,00","906,20"
Índice TEF Inverso X5,"1.146,60","1.146,60","906,20"
Índice TEF Inverso X5,"1.146,60","1.146,60","928,60"
Índice TEF Inverso X5,"1.146,60","1.146,60","928,60"
Índice TEF Inverso X5,"1.146,60","1.146,60","928,60"
Índice TEF Inverso X5,"1.146,60","1.146,60","928,60"
Índice SAN Inverso X5,"1.146,60","1.146,60","928,60"
Índice SAN Inverso X5,"1.146,60","1.146,60","928,60"
Índice SAN Inverso X5,"625,60","1.146,60","928,60"
Índice SAN Inverso X5,"625,60","1.146,60","928,60"
Índice SAN Inverso X5,"625,60","638,40","928,60"
Índice SAN Inverso X5,"625,60","638,40","515,50"
Índice SAN Inverso X5,"625,60","638,40","515,50"
Índice SAN Inverso X5,"625,60","638,40","515,50"
Índice SAN Inverso X5,"625,60","638,40","515,50"
Índice BBVA Inverso X5,"625,60","638,40","515,50"
Índice BBVA Inverso X5,"625,60","638,40","515,50"
Índice BBVA Inverso X5,"13.425,20","638,40","515,50"
Índice BBVA Inverso X5,"13.425,20","638,40","515,50"
Índice BBVA Inverso X5,"13.425,20","13.516,90","515,50"
Índice BBVA Inverso X5,"13.425,20","13.516,90","10.353,00"
Índice BBVA Inverso X5,"13.425,20","13.516,90","10.353,00"
Índice BBVA Inverso X5,"13.425,20","13.516,90","10.353,00"
Índice BBVA Inverso X5,"13.425,20","13.516,90","10.353,00"
Índice ITX Inverso X5,"13.425,20","13.516,90","10.353,00"
Índice ITX Inverso X5,"13.425,20","13.516,90","10.353,00"
Índice ITX Inverso X5,"29,40","13.516,90","10.353,00"
Índice ITX Inverso X5,"29,40","13.516,90","10.353,00"
Índice ITX Inverso X5,"29,40","32,20","10.353,00"
Índice ITX Inverso X5,"29,40","32,20","28,80"
Índice ITX Inverso X5,"29,40","32,20","28,80"
Índice ITX Inverso X5,"29,40","32,20","28,80"
Índice ITX Inverso X5,"29,40","32,20","28,80"
